url,city,id
http://www.dianping.com/xiangtan,湘潭,193
http://www.dianping.com/hengyang,衡阳,194
http://www.dianping.com/shaoyang,邵阳,195
http://www.dianping.com/yueyang,岳阳,196
http://www.dianping.com/changde,常德,197
http://www.dianping.com/zhangjiajie,张家界,198
http://www.dianping.com/yiyang,益阳,199
http://www.dianping.com/chenzhou,郴州,200
http://www.dianping.com/yongzhou,永州,201
http://www.dianping.com/huaihua,怀化,202
http://www.dianping.com/loudi,娄底,203
http://www.dianping.com/xiangxi,湘西,204
http://www.dianping.com/shaoguan,韶关,205
http://www.dianping.com/zhuhai,珠海,206
http://www.dianping.com/shantou,汕头,207
http://www.dianping.com/foshan,佛山,208
http://www.dianping.com/jiangmen,江门,209
http://www.dianping.com/zhanjiang,湛江,210
http://www.dianping.com/maoming,茂名,211
http://www.dianping.com/zhaoqing,肇庆,212
http://www.dianping.com/huizhou,惠州,213
http://www.dianping.com/meizhou,梅州,214
http://www.dianping.com/shanwei,汕尾,215
http://www.dianping.com/heyuan,河源,216
http://www.dianping.com/yangjiang,阳江,217
http://www.dianping.com/qingyuan,清远,218
http://www.dianping.com/dongguan,东莞,219
http://www.dianping.com/zhongshan,中山,220
http://www.dianping.com/chaozhou,潮州,221
http://www.dianping.com/jieyang,揭阳,222
http://www.dianping.com/yunfu,云浮,223
http://www.dianping.com/nanning,南宁,224
http://www.dianping.com/liuzhou,柳州,225
http://www.dianping.com/guilin,桂林,226
http://www.dianping.com/wuzhou,梧州,227
http://www.dianping.com/beihai,北海,228
http://www.dianping.com/fangchenggang,防城港,229
http://www.dianping.com/qinzhou,钦州,230
http://www.dianping.com/guigang,贵港,231
http://www.dianping.com/guangxiyulin,玉林,232
http://www.dianping.com/baise,百色,233
http://www.dianping.com/hezhou,贺州,234
http://www.dianping.com/hechi,河池,235
http://www.dianping.com/zigong,自贡,238
http://www.dianping.com/panzhihua,攀枝花,239
http://www.dianping.com/luzhou,泸州,240
http://www.dianping.com/deyang,德阳,241
http://www.dianping.com/mianyang,绵阳,242
http://www.dianping.com/guangyuan,广元,243
http://www.dianping.com/suining,遂宁,244
http://www.dianping.com/neijiang,内江,245
http://www.dianping.com/leshan,乐山,246
http://www.dianping.com/nanchong,南充,247
http://www.dianping.com/meishan,眉山,248
http://www.dianping.com/yibin,宜宾,249
http://www.dianping.com/guangan,广安,250
http://www.dianping.com/dazhou,达州,251
http://www.dianping.com/yaan,雅安,252
http://www.dianping.com/bazhong,巴中,253
http://www.dianping.com/ziyang,资阳,254
http://www.dianping.com/aba,阿坝,255
http://www.dianping.com/ganzi,甘孜州,256
http://www.dianping.com/liangshan,凉山,257
http://www.dianping.com/guiyang,贵阳,258
http://www.dianping.com/liupanshui,六盘水,259
http://www.dianping.com/zunyi,遵义,260
http://www.dianping.com/anshun,安顺,261
http://www.dianping.com/tongrendiqu,铜仁,262
http://www.dianping.com/qianxinan,黔西南,263
http://www.dianping.com/qiandongnan,黔东南,265
http://www.dianping.com/qiannan,黔南,266
http://www.dianping.com/kunming,昆明,267
http://www.dianping.com/qujing,曲靖,268
http://www.dianping.com/yuxi,玉溪,269
http://www.dianping.com/baoshan,保山,270
http://www.dianping.com/zhaotong,昭通,271
http://www.dianping.com/chuxiongzhou,楚雄州,272
http://www.dianping.com/honghe,红河,273
http://www.dianping.com/wenshan,文山州,274
http://www.dianping.com/puer,普洱,275
http://www.dianping.com/xishuangbanna,西双版纳,276
http://www.dianping.com/dali,大理州,277
http://www.dianping.com/dehong,德宏,278
http://www.dianping.com/lijiang,丽江,279
http://www.dianping.com/nujiang,怒江,280
http://www.dianping.com/diqing,迪庆,281
http://www.dianping.com/linchang,临沧,282
http://www.dianping.com/lasa,拉萨,283
http://www.dianping.com/changdudiqu,昌都市,284
http://www.dianping.com/shannan,山南,285
http://www.dianping.com/rikazediqu,日喀则,286
http://www.dianping.com/naqu,那曲,287
http://www.dianping.com/ali,阿里,288
http://www.dianping.com/linzhi,林芝市,289
http://www.dianping.com/tongchuan,铜川,290
http://www.dianping.com/baoji,宝鸡,291
http://www.dianping.com/xianyang,咸阳,292
http://www.dianping.com/weinan,渭南,293
http://www.dianping.com/yanan,延安,294
http://www.dianping.com/hanzhong,汉中,295
http://www.dianping.com/yulin,榆林,296
http://www.dianping.com/ankang,安康,297
http://www.dianping.com/shangluo,商洛,298
http://www.dianping.com/lanzhou,兰州,299
http://www.dianping.com/jiayuguan,嘉峪关,300
http://www.dianping.com/jinchang,金昌,301
http://www.dianping.com/baiyin,白银,302
http://www.dianping.com/tianshui,天水,303
http://www.dianping.com/wuwei,武威,304
http://www.dianping.com/zhangye,张掖,305
http://www.dianping.com/pingliang,平凉,306
http://www.dianping.com/jiuquan,酒泉,307
http://www.dianping.com/qingyang,庆阳,308
http://www.dianping.com/dingxi,定西,309
http://www.dianping.com/longnan,陇南,310
http://www.dianping.com/linxiazhou,临夏州,311
http://www.dianping.com/gannanzhou,甘南,312
http://www.dianping.com/xining,西宁,313
http://www.dianping.com/haidong,海东,314
http://www.dianping.com/haibei,海北,315
http://www.dianping.com/huangnan,黄南,316
http://www.dianping.com/guoluo,果洛,318
http://www.dianping.com/yushu,玉树,319
http://www.dianping.com/haixi,海西,320
http://www.dianping.com/yinchuan,银川,321
http://www.dianping.com/shizuishan,石嘴山,322
http://www.dianping.com/wuzhong,吴忠,323
http://www.dianping.com/guyuan,固原,324
http://www.dianping.com/wulumuqi,乌鲁木齐,325
http://www.dianping.com/kelamayi,克拉玛依,326
http://www.dianping.com/tulufandiqu,吐鲁番市,327
http://www.dianping.com/hamidiqu,哈密地区,328
http://www.dianping.com/changjizhou,昌吉州,329
http://www.dianping.com/boertala,博尔塔拉,330
http://www.dianping.com/bayinguoleng,巴音郭楞,331
http://www.dianping.com/akesudiqu,阿克苏地区,332
http://www.dianping.com/kezilesu,克孜勒苏,333
http://www.dianping.com/kashidiqu,喀什地区,334
http://www.dianping.com/hetiandiqu,和田地区,335
http://www.dianping.com/yili,伊犁,336
http://www.dianping.com/tachengdiqu,塔城地区,337
http://www.dianping.com/aletaidiqu,阿勒泰地区,338
http://www.dianping.com/shihezi,石河子,339
http://www.dianping.com/taiwan,台湾,340
http://www.dianping.com/guowai,国外其他,343
http://www.dianping.com/changsha,长沙,344
http://www.dianping.com/hainanzhou,海南州,345
http://www.dianping.com/sanya,三亚,345
http://www.dianping.com/beitun,北屯,346
http://www.dianping.com/zhongwei,中卫,351
http://www.dianping.com/geermu,格尔木市,353
http://www.dianping.com/kuitun,奎屯市,354
http://www.dianping.com/kuerle,库尔勒市,355
http://www.dianping.com/danzhou,儋州,358
